,Trajectory,Time,blast_L_crispatus,blast_L_iners,blast_L_gasseri,blast_L_jensenii,blast_L_other,blast_Gardnerella_spp,blast_Streptococcus_spp,blast_Atopobium_spp,blast_Prevotella_spp,blast_Bergeyella_spp,blast_Corynebacterium_spp,blast_Finegoldia_spp,blast_Sneathia_spp,blast_Dialister_spp,blast_Other
157,22,69,0.003378847,0.9701458,0.0,0.0,0.0,0.000694284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025781069
158,23,1,0.975794692,0.001833104,0.000666583,0.002083073,0.0,0.0,0.0,0.0,0.002874641,0.0,0.000874891,0.0,0.0,0.0,0.015873016
159,23,2,0.983003741,0.000534474,0.00046321,0.002102263,0.002030999,0.0,0.0,0.0,0.001674684,0.0,0.0,0.0,0.0,0.0,0.010190629
160,23,3,0.981152609,0.000939896,0.000989364,0.001731388,0.000939896,0.0,0.000296809,0.0,0.0,0.0,0.001187237,0.0,0.0,0.0,0.0127628
161,23,4,0.983492856,0.000554862,0.000416146,0.001942017,0.001757063,0.0,0.0,0.0,0.000138715,0.0,0.000138715,0.0,0.0,0.0,0.011559625
162,23,5,0.98191569,0.00199551,0.0,0.000374158,0.0,0.0,0.0,0.0,0.0,0.0,0.000561237,0.0,0.0,0.0,0.015153405
163,23,6,0.979931858,0.000486727,0.0,0.002845483,0.001085776,0.0,0.0,0.0,0.000187203,0.0,0.000336965,0.0,0.0,0.0,0.015125987
164,23,7,0.970707952,0.000508795,0.000109027,0.002798372,0.001235645,0.0,0.0,0.0,0.005705771,0.0,0.000763192,0.00014537,0.0,0.000545137,0.017480738
165,23,8,0.981923384,0.000718276,0.000359138,0.002513966,0.001117318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013367917
166,23,9,0.977366633,0.001285465,0.000642733,0.003764576,0.004131852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012808741
167,23,10,0.96493761,0.000721873,0.000567186,0.006187481,0.001185934,0.0,0.0,0.0,0.001598433,0.0,0.001856244,0.00087656,0.0,0.000154687,0.021913994
168,23,11,0.974093561,0.001372527,0.000571886,0.005718861,0.001143772,0.0,0.0,0.0,0.000571886,0.0,0.000686263,0.0,0.0,0.0,0.015841244
169,23,12,0.937255485,0.000544743,0.001931362,0.009310157,0.004011291,0.0,0.0,0.000346655,0.015351855,0.0,0.003912247,0.000742832,0.0,0.000891398,0.025701976
170,23,13,0.939214122,0.00074798,0.006931286,0.03365912,0.00548519,0.0,0.0,0.0,0.0,0.0,0.000448788,0.0,0.0,0.0,0.013513514
171,24,15,0.854713716,0.001655255,0.026032654,0.086148522,0.003686705,0.0,0.0,0.0,0.000601911,0.0,0.010683921,0.000150478,0.0,0.0,0.016326838
172,24,16,0.829814577,0.003120984,0.032311364,0.062236093,0.004222508,0.0,0.0,0.0,0.01762438,0.0,0.008261428,0.00679273,0.0,0.006241968,0.029373967
173,24,17,0.84911309,0.0,0.009280742,0.034952474,0.009617544,0.0,0.0,0.0,0.017775616,0.0,0.006174688,0.001347205,0.0,0.00112267,0.070615972
174,24,18,0.937361053,0.00102145,0.003394821,0.006369044,0.00237337,0.0,0.0,0.0,0.007150153,0.0,0.002012858,0.000120171,0.0,0.00045064,0.03974644
175,24,19,0.972704444,0.0,0.004512865,0.005604688,0.002729556,0.0,0.0,0.0,0.000109182,0.0,0.000545911,0.0,0.0,0.0,0.013793354
176,24,20,0.964440728,0.0003982,0.002150281,0.002508661,0.00127424,0.0,0.0,0.0,0.009078963,0.0,0.00083622,0.0,0.0,0.00051766,0.018795046
177,24,21,0.980710912,0.00059657,0.000447427,0.002833706,0.000695998,0.0,0.0,0.0,0.001391996,0.0,0.000795426,0.000198857,0.0,0.0,0.012329108
178,24,22,0.984424797,0.000976663,0.0,0.001490696,0.001028066,0.0,0.0,0.0,0.0,0.0,0.000205613,0.0,0.0,0.0,0.011874165
179,24,23,0.977784431,0.0,0.000479042,0.002095808,0.000658683,0.0,0.0,0.0,0.003173653,0.0,0.000538922,0.0,0.0,0.000179641,0.01508982
180,24,24,0.982752156,0.0,0.000708245,0.003957839,0.000333292,0.0,0.0,0.0,0.000416615,0.0,0.0,0.0,0.0,0.0,0.011831854
181,24,25,0.981901969,0.001717637,0.000418936,0.002639296,0.0,0.0,0.0,0.0,0.000544617,0.0,0.000335149,0.0,0.0,0.0,0.012442396
182,24,26,0.98466821,0.000159706,0.0,0.001277649,0.000399265,0.0,0.0,0.0,0.00103809,0.0,0.0,0.0,0.0,0.0,0.012457079
183,24,27,0.984558824,0.0,0.000383632,0.002046036,0.000959079,0.0,0.0,0.0,0.0,0.0,0.000127877,0.0,0.0,0.0,0.011924552
184,24,28,0.983778966,0.000802139,0.000222816,0.002807487,0.00040107,0.0,0.0,0.0,0.000802139,0.0,0.000713012,0.0,0.0,0.0,0.010472371
185,24,29,0.988359263,0.0,0.0,0.002206775,0.000772371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008661591
186,24,30,0.99002751,0.004699679,0.001375516,0.003324163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000573132
187,24,31,0.973921511,0.000592693,0.001651073,0.006434952,0.001905084,0.0,0.0,0.0,0.00105838,0.0,0.000254011,0.0,0.0,0.0,0.014182295
188,24,32,0.983791129,0.002523537,0.0,0.003979423,0.000485296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009220615
189,24,33,0.974919641,0.0,0.002791406,0.00651328,0.001987819,0.0,0.0,0.0,0.000296058,0.0,8.46e-05,0.0,0.0,0.0,0.013407207
190,24,34,0.973113277,0.000783584,0.00048974,0.006072775,0.00342818,0.0,0.0,0.0,0.000587688,0.0,0.00073461,0.0,0.0,9.79e-05,0.014692198
191,24,35,0.971862001,0.000293614,0.000734035,0.011059457,0.002593589,0.0,0.0,0.0,0.000293614,0.0,0.000146807,0.0,0.0,0.0,0.013016883
192,24,36,0.98308557,0.000472764,0.0,0.002889111,0.000577822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012974733
193,24,37,0.976321478,0.000638632,0.000540381,0.005059933,0.001424641,0.0,0.0,0.0,0.0,0.0,0.000196502,0.0,0.0,0.0,0.015818432
194,24,38,0.967405275,0.000565524,0.0,0.00622076,0.002159272,0.0,0.0,0.0,0.001542337,0.0,0.002724796,0.0,0.0,0.0,0.019382037
195,24,39,0.974248096,0.0,0.0,0.007680392,0.001484446,0.0,0.0,0.0,0.0,0.0,0.001355363,0.0,0.0,0.0,0.015231703
196,24,40,0.969434333,0.000924481,0.002542324,0.003929046,0.002542324,0.0,0.0,0.0,0.0,0.0,0.003062345,0.00017334,0.0,0.0,0.017391807
197,24,41,0.939095441,0.001081146,0.003093279,0.015946904,0.012252988,0.0,0.0,0.0,0.000210223,0.0,0.001952069,0.000120127,0.0,0.0,0.026247823
198,24,42,0.778507172,0.0,0.002917578,0.004376368,0.000972526,0.0,0.0,0.0,0.079504012,0.0,0.013129103,0.004619499,0.0,0.032822757,0.083150985
199,24,43,0.892992777,0.002829697,0.011988979,0.006925311,0.004989202,0.0,0.0,0.0,0.008191228,0.0,0.003723285,0.000744657,0.0,0.007372105,0.060242758
200,24,44,0.917762103,0.000881693,0.001362616,0.005450465,0.007374158,0.0,0.0,0.0,0.010019237,0.0,0.010981084,0.000400769,0.0,0.001202308,0.044565566
201,24,45,0.950053201,0.00081367,0.001940289,0.002378419,0.003692808,0.0,0.0,0.0,0.003379859,0.0,0.007698567,0.0,0.0,0.00018777,0.029855417
202,24,46,0.96988764,0.00102145,0.001634321,0.003636364,0.001430031,0.0,0.0,0.0,0.004616956,0.0,0.000898876,0.0,0.0,0.000163432,0.01671093
203,24,47,0.983468883,0.0,0.000751414,0.002475248,0.002254243,0.0,0.0,0.0,0.000176803,0.0,0.0,0.0,0.0,0.0,0.010873409
204,24,48,0.973711179,0.000757474,0.000802032,0.002717997,0.00200508,0.0,0.0,0.0,0.000891146,0.0,0.002450653,8.91e-05,0.0,0.000178229,0.016397095
205,24,49,0.980826603,0.0,0.000436586,0.002619515,0.002073783,0.0,0.0,0.0,0.000109146,0.0,0.000181911,0.0,0.0,0.0,0.013752456
206,25,51,0.984570662,0.000484496,0.00033542,0.001378951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013230471
207,25,52,0.985894672,0.0,0.000123191,0.002155836,0.000431167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011395134
208,26,64,0.977502725,0.003425191,0.0,0.00490425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014167834
209,26,65,0.983947194,0.0,0.0,0.002616881,0.0,0.0,0.0,0.0,0.000156232,0.0,0.00019529,0.0,0.0,0.0,0.013084404
210,26,66,0.954797546,0.0,0.000490798,0.003828221,0.004466258,0.0,0.0,0.0,0.001128834,0.0,0.014969325,0.0,0.0,9.82e-05,0.020220859
211,26,67,0.977018301,0.0,0.000422976,0.004906522,0.002622452,0.0,0.0,0.0,0.0,0.0,0.000112794,0.0,0.0,0.0,0.014916956
212,26,68,0.983490183,0.000283953,0.0,0.000365082,0.00174428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014116502
213,27,1,0.550755803,0.001201695,0.0,0.0,0.0,0.0,0.204414648,0.0,0.011321232,0.0,0.006514452,0.00569224,0.0,0.001264942,0.218834988
214,27,2,0.914383429,0.000544091,0.0,0.0,0.0,0.0,0.05806226,0.0,0.000699545,0.0,0.000621818,0.0,0.0,0.001127045,0.024561813
215,27,3,0.926810478,0.000385208,0.0,0.0,0.0,0.0,0.04903698,0.0,0.001232666,0.0,0.0,0.001502311,0.0,0.000308166,0.020724191
216,27,4,0.956170229,0.001646891,0.0,0.0,0.0,0.0,0.017217502,0.0,0.004304375,0.0,0.000449152,0.000898304,0.0,0.0,0.019313546
217,27,5,0.294730662,0.677601644,0.001247615,0.002275062,0.003963012,0.0,0.001761339,0.0,0.0,0.0,0.0,0.0,0.0,0.000220167,0.018200499
218,27,6,0.97429465,0.000781912,0.0,0.0,0.0,0.0,0.007688799,0.0,0.000390956,0.0,0.0,0.000228058,0.0,0.0,0.016615625
219,27,7,0.977846781,0.000787876,0.0,0.0,0.0,0.0,0.001853826,0.0,0.001853826,0.0,0.0,9.27e-05,0.0,0.000231728,0.017333272
220,27,8,0.981534976,0.000509771,0.0,0.0,0.0,0.0,0.000594732,0.0,0.000424809,0.0,0.0,8.5e-05,0.0,0.000198244,0.016652506
221,27,9,0.981040302,0.00054596,0.0,0.0,0.0,0.0,0.000198531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018215207
222,27,10,0.9841432,0.0,0.0,0.0,0.0,0.0,0.000177667,0.0,0.0,0.0,0.0,0.000266501,0.0,0.0,0.015412632
223,27,11,0.97777619,0.000786051,0.000500214,0.0,0.0,0.0,0.0,0.000142918,0.001715021,0.0,0.000214378,0.002000858,0.0,0.000142918,0.016721452
224,27,12,0.983618002,0.000698097,0.0,0.0,0.0,0.0,0.0,0.0,0.000465398,0.0,0.0,0.000558477,0.0,0.0,0.014660027
225,27,13,0.984883299,0.00068529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01443141
226,27,14,0.983047125,0.000834468,0.0,0.0,0.0,0.0,0.000131758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015986649
227,27,15,0.982964356,0.000345317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016690327
228,27,16,0.985597062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014402938
229,27,17,0.985862886,0.000321298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013815816
230,27,18,0.985279141,0.00046292,0.0,0.0,0.0,0.0,0.000246891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014011048
231,27,19,0.984774179,0.00051323,0.0,0.0,0.0,0.0,0.000171077,0.0,0.000370666,0.0,0.0,0.0,0.0,0.0,0.014170849
232,27,20,0.984097939,0.001219884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014682177
233,27,21,0.986103508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000168442,0.01372805
234,27,22,0.983060217,0.001697927,0.0005923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014649556
235,27,23,0.979392101,0.001102764,0.0,0.0,0.0,0.0,0.000206768,0.0,0.0,0.0,0.0,0.001447377,0.0,0.0,0.017850989
236,27,24,0.986050284,0.000919167,0.000486618,0.0,0.0,0.0,0.000486618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012057313
237,27,25,0.985970133,0.000584578,0.0,0.0,0.0,0.0,0.000903438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01254185
238,27,26,0.986659255,0.000444691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000166759,0.012729294
239,27,27,0.984521102,0.000315896,0.0,0.0,0.0,0.0,0.000189538,0.0,0.001263584,0.0,0.0,0.000442254,0.0,0.000442254,0.012825373
240,27,28,0.981603053,0.000763359,0.001335878,0.0,0.0,0.0,0.0,0.0,0.001145038,0.0,0.0,0.000534351,0.0,0.0,0.014618321
241,27,29,0.986194751,0.0,0.000681741,0.0,0.0,0.0,0.000397682,0.0,0.000624929,0.0,0.0,0.000170435,0.0,0.0,0.011930462
242,27,30,0.981773305,0.001025252,0.0,0.0,0.0,0.0,0.0,0.0,0.001822669,0.0,0.0,0.0,0.0,0.00049364,0.014885134
243,27,31,0.927613941,0.0,0.0,0.0,0.0,0.0,0.012323791,0.0,0.000605379,0.0,0.0,0.001340483,0.0,0.000648621,0.057467785
244,27,32,0.23092663,0.0,0.0,0.0,0.0,0.0,0.670710319,0.0,0.003946215,0.0,0.009061678,0.020461853,0.0,0.001607717,0.063285589
245,27,33,0.757155154,0.0,0.0,0.0,0.0,0.0,0.082095976,0.000161394,0.039003658,0.0,0.002958898,0.006993759,0.0,0.003658274,0.107972886
246,28,35,0.378325445,0.00081606,0.0,0.0,0.0,0.0,0.18981557,0.0,0.274277787,0.0,0.002121756,0.032642402,0.0,0.009221479,0.112779501
247,28,36,0.567201763,0.000472144,0.0,0.0,0.0,0.0,0.113839052,0.0,0.244990033,0.0,0.003619767,0.01206589,0.0,0.005875564,0.051935788
248,28,37,0.818239898,0.0,0.0,0.0,0.0,0.0,0.03178406,0.0,0.081296917,0.0,0.001118032,0.006069318,0.0,0.008784539,0.052707235
249,28,38,0.975761796,0.000331576,0.0,0.0,0.0,0.0,0.00580258,0.0,0.002321032,0.0,0.0,0.0,0.0,0.0,0.015783017
250,28,39,0.982109154,0.00070777,0.0,0.0,0.0,0.0,0.001494181,0.0,0.000157282,0.0,0.0,0.0,0.0,0.0,0.015531614
251,28,40,0.984425473,0.000346101,0.0,0.0,0.0,0.0,0.000403784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014824642
252,28,41,0.983226896,0.0,0.0,0.0,0.0,0.0,0.000807458,0.0,0.000990971,0.0,0.0,0.0,0.0,0.0,0.014974675
253,28,42,0.984791889,0.000800427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014407684
254,28,43,0.985232373,0.001266831,0.0,0.0,0.0,0.0,0.000253366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01324743
255,28,44,0.984415197,0.001193095,0.0,0.0,0.0,0.0,0.0,0.0,0.000223705,0.0,0.0,0.000111853,0.0,0.0,0.01405615
256,28,45,0.984177964,0.0,0.0,0.0,0.0,0.0,0.000270462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015551574
257,28,46,0.984032711,0.000477526,0.0,0.0,0.0,0.0,0.000119382,0.0,0.000596908,0.0,0.0,0.000417836,0.0,0.000238763,0.014116875
258,28,47,0.985941591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014058409
259,28,48,0.985694336,0.000408733,0.0,0.0,0.0,0.0,0.0,0.0,0.000544978,0.0,0.0,0.0,0.0,0.0,0.013351953
260,28,49,0.985545451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000263609,0.0,0.0,0.000131804,0.0,0.0,0.014059136
261,28,50,0.987509476,0.000288798,0.000216599,0.0,0.0,0.0,0.000252698,0.0,0.0,0.0,0.0,0.0,0.0,0.000144399,0.011588029
262,29,52,0.985803581,0.00070629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01349013
263,30,1,0.981935325,0.001325565,0.000770677,0.006442862,0.001078948,0.0,0.0,0.0,6.17e-05,0.0,0.0,0.000246617,0.0,0.0,0.008138352
264,30,2,0.976415723,0.004219409,0.002398401,0.004397069,0.000799467,0.0,0.0,0.0,0.0,0.0,0.000932712,0.000488563,0.0,0.0,0.010348656
265,30,3,0.98943662,0.000733568,0.001210387,0.0045848,0.000440141,0.0,0.0,0.0,0.0,0.0,0.0,0.000110035,0.0,0.0,0.003484448
266,30,4,0.989518963,0.0,0.001756937,0.00315037,0.0,0.0,0.0,0.0,0.001029929,0.0,0.000242336,0.0,0.0,0.0,0.004301466
267,30,5,0.986848558,0.001114529,0.003700236,0.000624136,0.002006152,0.0,0.0,0.0,0.000356649,0.0,0.000891623,0.0,0.0,0.0,0.004458116
268,30,6,0.988432947,0.000237883,0.000862325,0.002022004,0.0,0.0,0.0,0.0,0.0,0.0,0.000713649,0.000594707,0.0,0.0,0.007136485
269,30,7,0.980795187,0.001002661,0.002892291,0.002005322,0.001349736,0.0,0.000115692,0.0,0.001619683,0.0,0.000539894,0.000231383,0.0,0.0,0.009448151
270,30,8,0.837472098,0.000837054,0.003627232,0.002720424,0.001674107,0.0,0.0,0.0,0.017508371,0.0,0.01953125,0.007952009,0.0,0.000906808,0.107770647
271,31,10,0.975942526,0.002175059,0.00369101,0.006261534,0.0,0.0,0.0,0.0,0.000461376,0.0,0.00145004,0.001647772,0.0,0.0,0.008370683
272,31,11,0.971876956,0.001609586,0.005007601,0.003666279,0.002146115,0.0,0.0,0.0,0.0,0.0,0.000536529,0.001207189,0.0,0.0,0.013949745
273,32,13,0.982719631,0.0,0.0015787,0.003754747,0.0,0.0,0.0,0.0,0.0,0.0,0.002389384,0.000128003,0.0,0.0,0.009429534
274,32,14,0.986598168,0.001005137,0.003071253,0.004578959,0.000614251,0.0,0.0,0.0,0.0,0.0,0.000167523,0.0,0.0,0.0,0.003964709
275,32,15,0.980527638,0.0,0.00367911,0.006954415,0.001390883,0.0,0.0,0.0,0.0,0.0,0.000134602,0.0,0.0,0.0,0.007313352
276,32,16,0.981987777,0.0,0.010131875,0.004342232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003538115
277,32,17,0.967846982,0.000822679,0.007815446,0.008809516,0.0,0.0,0.001713914,0.0,0.000274226,0.0,0.00198814,0.000411339,0.0,0.0,0.01031776
278,33,20,0.984326788,0.00157784,0.002805049,0.003576438,0.0,0.0,0.0,0.0,0.000596073,0.0,0.00112202,0.000525947,0.0,0.000350631,0.005119215
279,34,23,0.971755412,0.00149048,0.0063718,0.008682043,0.001415956,0.0,0.0,0.0,0.0,0.0,0.00018631,0.0,0.0,0.0,0.010097999
280,34,24,0.975956023,0.0,0.00540153,0.006978967,0.001912046,0.0,0.0,0.0,0.0,0.0,0.000717017,0.000191205,0.0,0.0,0.008843212
281,34,25,0.964194689,0.00094549,0.005426293,0.008139439,0.001973197,0.0,0.0,0.0,0.0,0.0,0.001644331,0.00024665,0.0,0.0,0.01742991
282,34,26,0.960274139,0.0,0.007338671,0.008066473,0.004184862,0.0,0.0,0.0,0.000424551,0.0,0.000606502,0.002001456,0.0,0.0,0.017103348
283,34,27,0.974847717,0.0,0.001403052,0.004346041,0.003148313,0.0,0.0,0.000102662,0.003285196,0.0,0.002977209,0.000581753,0.0,0.000376429,0.008931627
284,34,28,0.908231421,0.000940734,0.001599247,0.005644403,0.002210724,0.0,0.00042333,0.0,0.014957667,0.0,0.01519285,0.004233302,0.0,0.00084666,0.045719661
285,34,29,0.976424695,0.0,0.0,0.00703867,0.001017639,0.0,0.0,0.0,0.00050882,0.0,0.001950475,0.00050882,0.0,0.0,0.012550882
286,34,30,0.982518689,0.0,0.00253019,0.00839563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000575043,0.0,0.000230017,0.005750431
287,34,31,0.979515363,0.0,0.0,0.006495129,0.0,0.0,0.0,0.0,0.000999251,0.0,0.004246815,0.000499625,0.0,0.0,0.008243817
288,35,33,0.975187536,0.0,0.004091696,0.010543986,0.0,0.0,0.000157373,0.0,0.002465509,0.0,0.0,0.000157373,0.0,0.000314746,0.007081781
289,36,40,0.986417101,0.001092458,0.004151342,0.001820764,0.001820764,0.0,0.0,0.0,0.0,0.0,0.000291322,0.000145661,0.0,0.0,0.004260588
290,36,41,0.985654702,0.000600354,0.002496208,0.003507331,0.0,0.0,0.0,0.0,0.000315976,0.0,0.001548281,0.000315976,0.0,0.0,0.005561173
291,36,42,0.984597076,0.0016661,0.003366202,0.003638218,0.0,0.0,0.0,0.0,0.000204012,0.0,0.000476029,0.000408024,0.0,0.0,0.005644339
292,37,1,0.021097046,0.004488733,0.0,0.0,0.0,0.0,0.645479846,0.0,0.003950085,0.0,0.00538648,0.083939312,0.0,0.029266541,0.206391956
293,38,3,0.007257404,0.002106988,0.0,0.0,0.0,0.0,0.751609505,0.0,0.0,0.0,0.000702329,0.018611729,0.0,0.028795505,0.19091654
294,39,8,0.021573865,0.002465585,0.0,0.0,0.0,0.0,0.671460859,0.0,0.0,0.0,0.024861311,0.010478734,0.0,0.019930142,0.249229505
295,40,11,0.018684936,0.001601566,0.000800783,0.0,0.0,0.0,0.888691165,0.0,0.0,0.0,0.006406264,0.002580301,0.0,0.019663671,0.061571314
296,40,12,0.005741234,0.001435309,0.0,0.0,0.0,0.0,0.866721345,0.0,0.0,0.0,0.005843756,0.001537831,0.0,0.019786754,0.098933771
297,40,13,0.002891326,0.001994018,0.0,0.0,0.0,0.0,0.809670987,0.0,0.000997009,0.0,0.032901296,0.006281157,0.0,0.020538385,0.124725823
298,40,14,0.033838101,0.005421574,0.0,0.001308656,0.0,0.0,0.702187325,0.0,0.0,0.0,0.026360067,0.020377641,0.0,0.009908394,0.200598243
299,40,15,0.01157437,0.003900755,0.003900755,0.0,0.0,0.0,0.579805602,0.0,0.000703415,0.0,0.042972247,0.040606216,0.0,0.019120092,0.297416549
300,41,17,0.007693594,0.174109383,0.00041813,0.0,0.010955009,0.0,0.482856665,0.0,0.001588894,0.0,0.030690751,0.042732898,0.0,0.017979595,0.230975079
301,42,24,0.021671081,0.012280279,0.0,0.0,0.0,0.0,0.107873826,0.0,0.031904647,0.0,0.01131712,0.198049603,0.0,0.040813869,0.576089574
302,42,25,0.084518379,0.039710223,0.0,0.0,0.0,0.0,0.066273142,0.0,0.089616313,0.0,0.022538235,0.321706466,0.0,0.034075664,0.341561578
303,43,43,0.082701585,0.015161957,0.00206754,0.0,0.0,0.0,0.231564438,0.0,0.033769814,0.0,0.119917298,0.155754652,0.0,0.033769814,0.325292901
304,44,46,0.009775361,0.003754774,0.0,0.0,0.0,0.0,0.028225545,0.0,0.009969573,0.0,0.018838609,0.0768434,0.0,0.008221661,0.844371075
305,45,48,0.808796201,0.006710716,0.0,0.007123684,0.0,0.0,0.036547594,0.0,0.000929176,0.0,0.060602932,0.01786083,0.0,0.000516209,0.060912657
306,46,11,0.982932166,0.007221007,0.0,0.0,0.0,0.0,0.0,0.0,0.001969365,0.0,0.002844639,0.0,0.0,0.0,0.005032823
307,47,15,0.381907366,0.001779746,0.0,0.0,0.0,0.0,0.08820593,0.0,0.025741199,0.0,0.051178539,0.004601294,0.0,0.00277814,0.443807787
308,47,16,0.347527812,0.0,0.0,0.0,0.0,0.0,0.131273177,0.0,0.088504326,0.0,0.072435105,0.005500618,0.0,0.003522868,0.351236094
309,48,18,0.771619269,0.0,0.0,0.0,0.0,0.0,0.023892436,0.0,0.074240666,0.0,0.004256142,0.005755465,0.0,0.009092668,0.111143355
310,48,19,0.764151443,0.000847233,0.0,0.0,0.0,0.0,0.010643368,0.000105904,0.092136616,0.0,0.008260524,0.004024358,0.0,0.01096108,0.108869473
311,49,21,0.820048057,0.000835771,0.0,0.0,0.0,0.0,0.00036565,0.0,0.046698705,0.0,0.025125366,0.001462599,0.0,0.001776013,0.10368784
312,50,23,0.936580566,0.001279213,0.0,0.0,0.0,0.0,0.000688807,0.0,0.008659287,0.0,0.008314883,0.000344403,0.0,0.000738007,0.043394834
313,50,24,0.970096356,0.000590689,0.000295345,0.0,0.0,0.0,0.000295345,0.0,0.000332263,0.0,0.006497582,0.0,0.0,0.0,0.021892421
314,51,27,0.971565731,0.000527537,0.0,0.0,0.0,0.0,0.0,0.0,0.000580291,0.0,0.003217978,0.000158261,0.0,0.000316522,0.023633678
315,52,29,0.974165389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001002713,0.0,0.002772207,0.000117966,0.0,0.0,0.021941725
316,52,30,0.998343373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001656627
317,53,32,0.996634885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003365115
318,53,33,0.963122431,0.000279587,0.0,0.0,0.0,0.0,0.0,0.0,0.007632734,0.0,0.004221769,0.000419381,0.0,0.0,0.024324098
319,54,36,0.967594223,0.004579077,0.0,0.0,0.0,0.0,0.0,0.0,0.005557512,0.0,0.001917733,0.0,0.0,0.000273962,0.020077492
320,54,37,0.952060555,0.00152439,0.0,0.0,0.0,0.0,5.26e-05,0.0,0.008200168,0.0,0.010355341,0.000420521,0.0,0.0,0.027386459
321,55,39,0.961021625,0.001156892,0.0,0.0,0.0,0.0,0.0,0.0,0.001646347,0.0,0.007608792,0.000177983,0.0,0.0,0.02838836
322,56,41,0.217685235,0.0,0.0,0.0,0.0,0.0,0.017631152,0.0,0.039048134,0.0,0.08799351,0.00411033,0.0,0.002001082,0.631530557
323,57,45,0.630573791,0.002813539,0.0,0.0,0.0,0.0,0.039815841,0.002216728,0.116292949,0.0,0.00136414,0.00409242,0.0,0.008525876,0.194304715
324,57,46,0.480417572,0.001611434,0.0,0.0,0.0,0.0,0.048343025,0.003222868,0.260351713,0.0,0.002101871,0.001961746,0.0,0.017375464,0.184614307
325,57,47,0.933830452,0.000489587,0.0,0.0,0.0,0.0,0.009113848,0.000112982,0.011373479,0.0,0.003766053,0.00067789,0.0,0.001054495,0.039581215
326,58,49,0.973963528,0.000783587,0.0,0.0,0.0,0.0,0.000391794,0.0,0.001424704,0.0,0.002279527,0.00014247,0.0,0.0,0.02101439
327,59,3,0.966429955,0.0,0.0,0.0,0.006283624,0.0,0.0,0.0,0.001032924,0.0,0.0,0.0,0.0,0.0,0.026253497
328,59,4,0.923428883,0.000999939,0.000181807,0.0,0.009666081,0.0,0.0,0.000151506,0.026786255,0.0,0.0,0.002060481,0.0,0.000999939,0.035725108
329,59,5,0.947324671,0.0,0.000175001,0.0,0.012162576,0.0,0.0,0.0,0.008225051,0.0,8.75e-05,0.001050007,0.0,0.001006256,0.029968937
